User-ID;ISBN;Book-Rating
114216;0195402588;0
114216;0312038011;0
114216;0312147015;0
114258;0156628708;0
114258;0310209307;10
114265;0312269587;7
114279;0192829246;9
114279;0224050559;0
114301;0285628070;0
114306;0192815326;9
114317;0156005891;0
114323;0156453800;0
114345;0307020487;7
114368;0312251947;10
114368;0312303467;0
114368;0439064864;5
114368;0590353403;5
114389;0312150601;8
114389;0312195516;7
114406;0195060830;0
114414;0151006016;0
114414;0152071245;0
114414;0156006219;0
114414;0156454890;0
114414;0195202198;0
114414;029776943X;0
114414;0307123766;0
114414;0312119941;0
114414;0312150601;0
114414;0312167989;0
114414;0312169787;0
114414;0312201656;0
114414;0312244266;0
114414;0312252943;4
114414;0312261497;0
114414;0312261551;0
114414;0312287364;0
114414;0312322755;0
114444;0152010068;0
114444;015201506X;0
114444;0152162496;7
114444;030712651X;0
114444;0307215253;0
114446;0312274920;0
114446;0312311338;0
114446;043935806X;10
114498;0439064872;10
114498;0439136369;10
114498;059035342X;10
114504;031226979X;5
114544;0156005042;7
114544;0156005646;5
114544;0192833685;0
114544;0307215911;0
114544;0307216233;0
114544;0312243022;8
114544;0312262892;7
114551;0156421178;0
114565;0156006332;0
114581;0155031384;0
114581;0195116186;10
114581;0226645851;0
114581;0312291639;0
114581;0439064872;8
114581;0439136369;0
114581;0439139600;7
114581;043935806X;0
114581;059035342X;7
114590;0312154895;0
114592;0156260263;0
114594;0310219485;7
114601;0312185839;0
114611;0312198485;0
114629;0156586703;0
114629;0310338301;0
114629;0310442508;0
114649;0152017984;5
114662;0312022824;5
114667;0195583558;0
114667;0233978887;0
114698;0201632950;0
114698;0312050992;0
114728;0312275633;10
114750;0152167056;8
114785;0152009795;0
114785;0312001630;0
114813;0156907399;0
114813;020172149X;0
114813;0201793040;0
114813;0312195516;9
114813;0312263120;6
114822;0312182015;7
114823;0312277601;8
114865;0207148066;0
114868;0142437182;0
114868;0151008116;0
114868;0156787334;0
114868;0192100556;0
114868;0192842005;9
114868;0192842188;8
114868;0195412087;7
114868;0205308767;8
114868;0226284468;0
114868;0226301516;9
114868;0275969282;0
114868;0300037538;7
114868;0307701018;0
114868;0310270715;0
114868;0310464528;0
114868;0312113420;0
114868;0312150601;0
114868;0312195516;0
114868;0312203241;0
114868;031226593X;0
114868;0312270801;0
114868;0312287712;7
114891;0156027321;0
114893;0241116732;7
114924;0312273207;7
114929;0241141095;4
114949;0312140940;0
114983;0192834401;8
114983;0192835904;5
114983;0192836668;7
114988;014200362X;10
114988;0142004278;6
114988;0142180149;0
114988;015100692X;7
114988;0151329168;5
114988;0156006219;0
114988;0156013053;0
114988;015602943X;0
114988;0156155516;0
114988;0156364654;0
114988;0156711427;0
114988;0156904365;0
114988;019510353X;0
114988;0312140940;0
114988;0312198647;0
114988;0312199430;0
114988;0312201656;0
114988;0312243359;0
114988;0312245556;9
114988;0312254385;0
114988;0312265859;0
114988;0312265867;6
114988;0312271158;6
114988;0312274920;6
114988;0312278586;0
114988;0312282990;0
114988;0312289723;0
114988;0312291329;7
114988;0312291450;7
114988;0312305664;0
114988;0312306326;6
115002;0156030209;7
115002;0263790568;5
115002;0263817113;0
115002;026382540X;5
115003;0152164928;5
115003;0156027321;10
115003;0156106809;9
115003;0156439611;8
115003;0192815431;6
115003;0192827618;9
115003;0231060505;0
115003;0312069146;10
115003;0312098588;10
115003;031215125X;10
115003;031218042X;7
115003;0312185863;7
115003;0312195516;8
115003;0312200390;7
115003;0312201656;7
115003;0312288581;8
115004;0307301907;6
115006;0241103371;6
115062;0312262868;5
115097;015600464X;5
115120;0152004211;0
115120;015600710X;0
115120;0156007754;0
115120;0156027321;0
115120;0156482401;0
115120;0192815970;0
115120;0192816853;0
115120;0226743497;0
115120;0306809907;0
115120;0307001105;0
115120;0307070115;0
115120;0307116166;0
115120;0307116727;0
115120;030711838X;0
115120;030711869X;0
115120;0307119416;0
115120;0307119424;0
115120;0307119734;0
115120;030712133X;0
115120;0307124819;0
115120;0307127311;0
115120;0307131254;0
115120;0307231291;0
115120;0307231445;0
115120;0307233014;0
115120;0307262030;0
115120;0307301451;0
115120;0307302636;0
115120;0307581179;0
115120;0307602788;0
115120;0307719383;0
115120;030796017X;0
115120;0310210127;0
115120;0310711614;0
115120;031205436X;0
115120;0312195516;0
115120;031224262X;0
115120;0312264372;0
115120;0312278586;0
115120;0312306326;0
115120;0439064872;0
115120;059035342X;0
115127;0231117027;7
115150;0156027321;6
115203;0307247090;0
115207;0312118414;0
115208;0312200102;0
115224;0312141440;7
115234;0151265690;0
115234;0307247023;0
115234;0307247058;0
115234;0307247090;0
115234;0307247112;0
115234;0307247147;0
115234;0307248046;0
115294;014200443X;0
115372;0241133726;6
115392;0439064872;0
115415;0156007754;7
115435;0156005204;8
115435;0156106809;9
115435;0156155516;8
115435;0156787334;0
115435;0192862189;8
115435;0195085574;0
115435;0201408252;0
115435;0312195516;0
115463;0151010668;0
115473;0152001018;0
115473;0312278586;0
115488;0192836757;8
115488;0310220211;10
115490;015100692X;0
115490;0151907366;0
115490;0152002715;0
115490;0152047379;0
115490;0155072307;5
115490;0156421178;0
115490;0156886502;0
115490;0312144237;0
115490;0312195516;0
115490;031228666X;0
115490;0312305060;0
115490;031231616X;0
115490;0312318685;0
115490;0439064872;0
115490;0439136369;8
115490;0439139597;0
115490;043935806X;0
115490;059035342X;0
115495;0224043439;0
115503;0312246560;0
115536;059035342X;10
115537;0231116489;0
115537;0307624773;0
115537;0312171838;0
115537;0312194404;0
115537;0312195516;0
115552;0143033603;0
115552;0192816098;0
115572;0312195516;10
115572;0439064864;10
115572;0439136350;9
115572;0439139600;10
115572;043935806X;10
115572;0590353403;10
115585;0312244266;0
115649;0312152175;9
115679;059035342X;0
115692;0156030209;0
115692;0195059204;0
115692;031215660X;3
115692;0312253397;6
115692;0312276885;7
115701;0439136350;10
115717;0312252943;0
115751;0310218500;9
115759;0252009061;0
115787;031226867X;10
115826;0312205406;8
115839;0312278497;0
115839;0439136369;0
115839;059035342X;0
115839;3468203713;5
115868;0312010966;8
115875;0307001458;5
115875;0307020460;6
115904;0297816926;0
115904;0312305060;0
115937;0312291639;0
115940;0151008116;9
115953;0312181213;0
115953;0312313829;0
115969;0152001018;7
116017;0156006529;0
116031;020716374X;0
116047;0312282990;9
116063;0439139597;8
116063;059035342X;8
116070;0195610792;9
116070;0226474089;0
116095;059035342X;9
116122;0151886563;0
116122;0151909199;10
116122;0201433281;0
116122;0201544466;10
116122;0205197221;0
116122;0226199908;0
116122;0231120087;0
116122;0231120109;0
116122;0312010664;7
116122;0312132220;6
116122;0312209630;0
116122;0312274653;5
116123;015601226X;7
116160;0312282990;10
116183;0201632950;8
116183;0312154887;6
116209;0312147015;8
116210;0156012014;0
116210;0312193513;7
116210;0439064872;0
116210;0439136369;7
116220;0310595509;0
116223;0312291639;0
116318;0201409771;0
116318;0312202318;9
116318;0312262140;1
116326;0192833383;8
116327;0312265859;0
116339;0156013908;0
116339;0310247276;10
116346;0312240503;0
116370;0142004227;9
116395;0151000611;0
116395;0156234920;0
116395;0156628708;0
116395;0300025963;0
116395;0300045875;0
116395;0300050259;0
116395;0300066600;0
116395;0312278586;7
116420;015600559X;8
116433;0306806665;0
116433;0312150644;0
116448;0195014766;8
116448;0312282990;3
116486;0310458110;5
116497;0312243022;7
116521;0310239680;0
116535;015600710X;8
116542;0304363871;0
116548;0312305060;8
116549;0312272057;7
116558;0312282990;0
116582;0156787326;10
116582;0192811649;7
116582;0192829238;0
116599;015201506X;0
116599;0152015108;0
116599;0263798607;9
116599;0263826767;0
116599;0307000826;0
116599;0307010856;0
116599;030702041X;10
116599;030702055X;0
116599;0307020703;0
116599;0307021459;0
116599;0307070727;10
116599;0307100030;10
116599;0307100049;0
116599;0307101576;0
116599;0307101762;0
116599;030710558X;0
116599;0307116824;10
116599;0307117138;0
116599;0307118290;0
116599;030711838X;10
116599;0307118398;0
116599;0307119475;0
116599;0307119483;10
116599;0307119750;10
116599;0307119890;0
116599;0307120236;10
116599;0307122697;0
116599;0307123278;0
116599;0307123464;0
116599;0307125831;10
116599;030712844X;10
116599;0307131084;10
116599;0307133125;10
116599;0307231046;10
116599;0307628442;0
116599;0307740064;10
116599;030796017X;0
116599;0307976017;10
116599;0307987957;0
116599;0307988759;10
116599;0310669618;0
116599;0312181213;0
116600;0312201656;0
116638;0312195516;7
116664;0292704038;8
116676;0156528207;0
116676;030737002X;0
116703;031225220X;10
116705;0312195680;6
116705;0312266529;0
116705;0312282354;6
116705;059035342X;5
116716;0201354632;0
116723;0195544536;8
116758;0142003891;8
116758;0142004235;10
116758;0156007185;7
116758;0312147015;9
116758;0312195516;10
116758;0312204302;0
116787;0151104506;0
116847;031224262X;7
116866;0151955980;0
116866;019855575X;0
116866;0201354586;7
116866;0201396211;8
116866;0201478110;9
116866;0201525178;8
116866;025608338X;8
116866;0262520400;7
116866;031205436X;8
116866;0312265859;0
116866;0312291639;0
116904;0156007479;0
116904;0156011433;6
116904;0312050577;0
116904;0439064864;10
116904;0439136350;10
116904;0439139597;10
116904;043935806X;10
116904;0590353403;10
116931;0156453800;10
116931;0192831070;0
116931;020141998X;0
116931;0201696487;0
116931;0307220303;0
116931;031214329X;0
116968;0312291639;0
117067;0226500578;0
117111;0192823507;0
117115;0312278306;0
117123;031220387X;0
117124;0312195516;4
117129;0312246560;0
117130;0156006219;0
117142;0312199430;10
117154;0312252501;10
117156;0156901773;0
117159;0156186004;8
117162;0156027321;0
117164;0312195516;7
117196;0156443503;9
117196;0156528207;10
117196;0192817744;0
117196;0268018553;0
117251;0151247749;0
117251;0156005034;8
117251;0156006529;0
117251;0156007185;0
117251;0156997789;0
117251;0312204272;0
117318;0312195516;5
117378;0156029065;0
117384;0156329301;5
117384;0195014766;0
117384;0201632934;10
117384;0307099385;6
117384;0307444031;7
117384;031022229X;8
117384;0310436613;10
117384;0310448719;0
117429;0312291639;6
117450;0226307905;0
117450;0300046014;0
117477;0207151555;8
117490;0142004235;5
117539;0153119055;0
117539;015540928X;0
117539;0155657283;0
117539;0156047624;10
117539;0156528207;7
117539;0156617579;0
117539;0156656051;0
117539;015679201X;0
117539;0192852116;0
117539;019289143X;0
117539;0195025636;0
117539;0195028325;0
117539;0195061551;0
117539;0201103508;0
117539;0226038599;0
117539;0226059782;0
117539;0226059790;0
117539;0226311112;0
117539;0226468259;0
117539;0226500381;0
117539;0226723526;5
117539;0226765148;0
117539;0252005554;0
117539;0300056753;0
117539;0312134398;0
117577;0312278586;10
117586;0307125688;6
117594;0307120007;10
117594;0310226961;0
117594;031205436X;8
117595;0312252951;8
117652;043935806X;6
117683;0312270151;6
117751;0312267177;0
117807;0307121410;7
117824;059035342X;8
117826;0312274920;0
117834;0156907399;0
117852;0156027321;7
117852;0156907380;0
117852;0312195516;0
117852;3551551677;0
117859;0142004235;7
117859;0312305060;7
117862;0156027798;2
117873;0226500624;5
117873;0226730727;8
117873;0252019814;7
117873;0312117485;0
117873;0312171838;8
117873;0312282990;0
117873;0312315716;9
117877;0151707553;4
117903;0312278586;7
117912;0299151441;10
117963;0312199724;5
117963;0312264372;0
118079;8877827033;8
118135;0146003608;9
118135;0156913216;0
118135;0192833790;9
118135;0261103288;10
118185;0310542413;5
118193;0231063253;0
118193;0312143540;0
118278;0156027321;8
118310;0152012397;8
118314;0156008661;0
118314;0231114001;8
118314;0253207517;6
118320;0307101843;5
118333;0152632212;9
118369;0142004235;0
118418;0312099304;0
118430;0312282990;0
118431;0156870118;5
118431;0312025319;0
118434;029783634X;0
118434;0297836358;0
118434;0297836366;0
118434;0297836374;0
118434;0297836382;0
118434;0297836412;0
118434;0312183623;0
118434;031228862X;8
118434;0312313446;0
118458;0273018000;0
118484;059035342X;0
118489;0192825232;8
118528;0312287852;9
118533;0312324642;0
118533;0439064864;10
118533;0439136350;0
118533;0439139597;10
118533;0590353403;10
118542;0156006391;0
118543;059035342X;8
118586;0201557037;3
118587;0156011077;0
118587;0201550865;0
118623;0156970902;0
118628;0151886563;0
118628;0312141440;10
118629;0439064864;8
118632;0156005360;7
118659;0151008116;8
118669;0192810898;9
118677;0195069862;5
118677;0310268427;5
118758;0312291639;0
118800;0156030209;9
118836;0146000447;5
118836;0146000501;0
118846;0300098227;9
118848;0439139600;6
118855;0142437174;0
118855;0312272057;7
118881;0156027321;0
118881;0306806797;0
118881;0312307993;0
118964;0156334682;9
118985;0304352829;0
118985;0306803941;9
118985;0312181132;9
118985;0312243359;0
119027;0156027798;0
119043;0312205503;6
119056;0241137802;4
119066;0312305060;10
119071;0156027321;0
119198;0312272057;9
119201;0152012559;7
119227;0312132212;0
119229;0152022686;0
119274;059035342X;10
119284;0312205406;5
119342;0156006847;8
119369;0312021917;10
119369;0312039573;0
119423;030710088X;10
119446;0142004235;0
119505;0312278586;0
119523;0156935341;7
119541;0312099088;6
119566;0312195516;10
119567;031219482X;8
119575;0312204280;0
119575;0312263015;0
119575;0312278586;0
119580;0156005492;9
119582;0300029691;8
119590;0156011042;8
119590;0201567512;7
119590;0309037395;8
119594;0310218624;0
119599;0312262574;7
119671;0151002630;9
119671;0312263449;0
119671;0312274572;0
119671;0312308922;8
119684;0195085140;0
119725;0312319142;6
119748;0192177478;0
119748;0207180148;5
119748;0312145993;0
119749;0152019197;6
119749;0307117235;7
119749;0307120104;6
119749;0307122522;9
119749;0307126358;7
119749;0307129934;0
119749;0307131726;10
119749;0307132668;0
119749;0307132676;0
119749;030768993X;0
119749;0307740439;10
119749;0307748022;6
119749;0310704669;10
119847;015100692X;0
119858;015600206X;0
119858;0226731529;10
119858;0312146310;10
119858;0312152841;0
119858;0312182147;0
119858;0439064864;10
119858;0439136369;0
119858;0439139597;10
119858;043935806X;0
119858;0590353403;0
119859;0155950061;9
119884;0312084994;9
119920;0262730863;0
119932;0195069056;0
119932;0198661320;8
119932;0226307808;0
119932;0231069758;0
119932;0312206674;0
120048;0312305060;6
120073;0275958132;7
120080;0142003727;0
120080;0156628708;0
120080;0192833383;10
120080;0192833596;8
120080;0192833642;10
120080;0192833804;3
120080;0192833863;5
120080;0192834010;7
120080;0192834290;10
120080;019283441X;7
120080;0192834622;10
120080;0192835106;9
120080;0192835157;10
120080;0192835203;9
120080;0192835963;9
120080;0192836641;10
120090;0312130481;0
120090;0439064872;9
120093;0156005123;5
120093;0195151364;0
120137;0192833685;9
120137;0201122219;0
120137;0201163209;0
120137;0312288611;8
120155;0439064872;0
120155;0439136369;8
120155;0439139600;0
120155;059035342X;9
120165;2070556859;10
120181;0151008116;0
120267;0201059592;5
120283;0174436068;5
120332;0312194390;0
120332;0312242131;8
120333;0312291639;0
120366;0312192967;0
120485;0207153671;6
120485;0207190968;0
120515;0156007754;0
120548;0142437298;0
120548;0156001314;9
120548;0156006847;0
120548;0156028352;0
120548;015640057X;0
120548;019280474X;0
120548;0192814613;0
120548;0192834770;0
120548;0192838431;0
120548;0198320353;0
120548;019832054X;0
120548;0304366323;7
120548;0306811049;0
120548;8478884459;0
120548;8478884955;0
120565;0151000719;9
120565;0151115192;9
120565;0151135983;10
120565;0156004682;9
120565;0192142070;10
120565;0192832131;9
120565;0224009273;5
120565;0226504646;10
120565;0226721833;8
120565;029781348X;8
120565;0297818155;9
120565;029783567X;10
120565;0304349267;9
120565;0306810085;9
120565;0312014724;9
120565;0312081839;10
120565;0312118635;10
120565;0312167814;9
120565;0312199740;9
120579;0156010755;0
120579;0156028719;0
120579;0156029065;0
120579;0192833553;0
120579;0439064864;9
120579;0439136350;9
120579;0439139600;9
120579;043935806X;0
120579;0606170979;9
120583;0439136350;0
120587;043936213X;10
120598;0252017781;9
120598;0310217571;6
120598;031021758X;5
120598;0312195516;0
120610;0192862189;10
120610;019505928X;6
120610;0312195516;10
120696;0312278586;0
120696;0312310269;5
120709;0307100227;0
120740;043935806X;9
120765;019282760X;7
120776;0312075235;0
120807;0312099436;7
120811;0151265690;0
120828;0156005433;8
120829;0312044569;5
120857;0151008116;0
120860;0312204914;0
120860;0439139600;5
120873;0312264372;5
120892;0439064872;0
120892;0439136369;0
120892;0439139600;0
120892;059035342X;7
120908;0262661659;0
120908;0312136196;0
120908;0312240910;0
120908;0312278586;0
120908;0312284683;9
120908;0312305060;0
120973;0156008475;5
121011;0151006725;10
121050;0312263449;7
121066;0312151179;0
121081;0590353403;0
121084;0307231380;9
121093;0156006065;0
121119;0152985727;0
121119;0312142811;8
121120;0156009005;9
121120;0310239591;0
121120;0312263996;8
121135;0156000776;7
121135;0312283709;0
121135;0312291388;8
121166;0156006219;7
121166;0252006860;8
121170;0142301639;8
121170;0152164448;8
121170;0195151178;8
121170;0312305060;9
121185;0310205719;0
121205;0151686564;5
121208;014250047X;0
121251;019866253X;0
121251;0201309599;0
121251;020132802X;0
121251;0201633612;0
121251;0201835959;8
121251;0201895420;0
121251;0226763749;0
121251;0262511053;6
121251;0300089023;0
121251;0312291639;0
121264;0151001812;7
121264;0156028972;6
121264;0306812274;7
121264;0312283369;4
121268;0307247090;10
121330;0156904365;0
121398;0156005778;0
121407;0300089023;0
121407;0312132220;0
121424;0142500208;7
121482;0310226465;0
121506;0156711427;9
121532;0312119259;3
121545;059035342X;10
121547;0156006529;0
121547;0156026929;0
121547;0312305060;7
121548;0312282990;10
121561;0439064872;10
121561;0439139597;10
121561;059035342X;10
121561;8478884955;0
121594;0142004049;0
121594;0156007185;9
121594;0195101405;0
121606;0192834339;0
121606;0312195516;8
121725;0192833553;0
121726;0241142040;0
121726;0307105067;9
121726;0312287364;0
121754;0156439611;0
121754;0312147619;10
121766;031215707X;0
121779;0207154627;0
121787;0156007819;8
121817;0156006219;0
121817;0156011042;5
121817;0312130279;0
121817;0312291639;3
121941;0312265867;9
121941;0312289723;10
121941;0312320590;10
121946;0312278586;0
122045;0312274920;8
122130;0156013908;0
122152;015600609X;0
122177;0312243359;10
122208;0156007185;8
122210;0312050631;8
122210;0312099150;6
122210;0312113420;8
122232;0312305060;8
122235;0312254997;0
122285;0312084986;10
122321;0142004235;10
122331;0156028778;9
122352;015100496X;5
122368;0312147384;7
122386;0156118661;0
122393;0312243022;8
122397;0312134517;9
122412;0201073978;0
122429;0151001820;0
122429;0156465116;0
122429;0195116895;8
122429;0207176124;7
122429;0241112788;6
122429;0297836412;0
122429;0300076029;6
122429;0307113736;0
122429;0307117227;5
122429;0307119424;0
122429;0307602923;5
122429;0312130279;0
122429;0312139853;3
122429;031215688X;0
122429;0312252803;0
122429;0312267568;8
122429;0312274920;0
122429;0312278586;5
122440;0151705097;0
122440;0156551462;0
122440;0312195516;10
122449;0439136369;0
122458;0312147015;0
122462;0312265859;8
122506;0312051425;0
122530;0312261861;0
122586;0312146310;0
122607;0151007039;8
122643;0151009988;8
122643;0156907399;0
122643;0312195516;0
122643;0312305060;9
122647;0201632950;6
122656;0192839411;6
122694;0312195516;8
122712;0151005672;0
122716;0312020317;0
122716;059035342X;9
122741;019282760X;7
122765;0195136292;7
122765;026262124X;8
122781;0156252805;7
122781;0226500616;0
122782;0307619419;0
122793;015600710X;10
122793;0195412680;10
122793;0310298113;8
122793;0310354110;9
122793;0312143044;7
122793;0312195516;10
122793;0312274920;0
122793;0312278586;0
122793;0312280513;0
122793;0312305060;0
122801;015100692X;0
122801;0312305060;0
122812;0156027321;0
122812;0156628708;5
122813;0156027321;8
122867;0156027321;0
122867;020160826X;0
122867;0312315716;0
122881;0152017984;7
122881;0192116975;0
122881;0192174142;8
122881;0192811924;8
122881;0198510675;0
122881;0198602634;8
122881;0261102362;0
122881;0261103288;0
122881;0276423917;0
122881;0297607294;0
122881;0300037791;0
122881;0304350966;0
122881;0304365610;0
122881;0304365629;0
122881;0312262922;6
122928;0201092425;4
122938;0312144075;7
122949;0312261845;7
122958;0439139597;9
122988;0439064864;0
122988;0439136350;0
122988;0439139597;0
122988;043935806X;0
122988;0590353403;0
123056;0151003130;0
123056;0312063679;0
123056;031218171X;0
123060;0312195516;0
123094;0304343315;8
123095;0151008116;9
123095;0310205573;0
123095;0310247276;8
123095;0312099266;0
123095;0312206070;0
123095;0312253397;9
123095;0312262892;9
123095;0312305060;10
123105;0312022980;5
123130;0201354705;0
123154;0312265271;8
123215;0312089260;0
123249;0312310269;1
123257;015241357X;8
123257;0152938230;10
123257;0439064864;10
123257;0439139597;10
123257;0439294827;10
123257;043935806X;10
123284;0156011433;0
123377;0151008841;8
123410;0156027321;7
123410;0195071603;0
123410;0312147244;6
123410;0312254377;0
123430;043935806X;0
123468;0192803735;8
123468;0252068777;0
123468;0312264372;6
123468;0312282990;10
123481;0192833804;7
123485;0156007185;7
123490;0195148274;0
123490;0312267568;0
123500;0151008108;0
123500;0312194420;8
123501;0156453800;0
123501;0304705349;8
123501;0312241224;10
123514;0152567089;9
123567;0312265867;0
123597;0156309351;0
123597;0226260925;9
123597;0231084110;9
123597;0231096429;9
123597;0304339598;9
123597;0312144237;8
123597;0312175272;8
123608;0153117346;0
123608;0153536411;8
123608;0307010287;6
123608;0307113256;6
123608;0307126838;7
123608;030712763X;6
123608;0307127923;6
123608;030712908X;7
123608;0307627632;6
123608;0307627926;6
123608;0310528801;8
123608;0439064864;8
123608;0590353403;8
123617;0312146027;0
123625;0146000277;0
123625;0192833669;0
123625;0198319738;0
123625;0207133832;0
123625;0312280750;0
123625;0312289588;9
123649;0312195516;0
123650;0312195516;9
123676;0312195516;0
123705;0156012014;0
123717;0312026021;8
123727;0310224713;0
123732;0156011042;10
123732;0312171838;10
123744;0156029669;8
123744;0439136369;10
123754;0312319517;9
123784;0312081944;0
123784;0312265867;0
123790;0142003727;0
123790;0307001245;0
123790;030700127X;0
123790;0312309619;0
123813;0312278586;9
123825;0312195516;0
123825;0312243022;0
123845;0310219442;0
123883;0152438173;5
123883;0152632247;5
123883;0156806479;5
123883;0195126270;5
123883;0252064046;5
123883;0300016514;5
123883;0307165477;5
123883;0312118759;5
123883;0312168748;5
123894;0195099915;9
123969;0312278586;7
123981;0151008116;0
123981;0151009376;0
123981;0156252333;0
123981;0156372088;0
123981;0156586509;0
123981;015696256X;0
123981;0192839632;0
123981;0207169527;0
123981;0207177120;0
123981;0312033354;0
123981;0312040059;0
123981;0312140886;0
123981;0312155530;0
123981;031226772X;0
123981;0312281250;0
123981;0312282745;0
123981;0312319142;0
124008;0312243022;9
124078;0151141800;0
124078;0192833979;0
124078;0306414341;0
124078;0306808544;0
124078;0312058667;0
124078;031208188X;8
124078;0312194560;0
124078;0312199651;0
124078;0312239246;0
124078;0312287135;0
124078;0312318685;0
124078;059035342X;10
124079;0312018959;0
124089;0304361720;9
124103;0192833812;8
124127;0142437255;1
124175;0312195516;7
124205;015601288X;8
124259;0151039674;0
124259;0151157936;0
124259;0312255012;0
124298;0151008116;0
124310;0151005575;0
124310;0156711427;0
124310;0295740094;0
124322;0156013282;0
124325;0142500186;0
124363;0156628708;0
124363;0312050631;0
124363;0312147015;0
124363;0312302487;0
124442;0312018061;0
124456;0152008640;7
124456;0152008667;9
124468;025320299X;0
124489;0152013369;0
124489;0156997789;0
124489;031204996X;0
124489;0312265778;0
124571;0312243022;0
124597;0312144512;8
124597;043935806X;8
124610;0312278586;8
124648;0312265859;5
124648;0312306326;5
124688;0156106809;10
124688;0192771043;0
124688;031231826X;0
124697;0312218079;6
124717;0192820249;0
124717;0198111843;0
124717;0198720823;0
124717;0312022824;0
124717;0312246730;9
124717;031224679X;9
124717;0312270380;9
124717;043935806X;10
124720;0310213274;8
124747;0192835688;6
124747;0268015384;10
124750;0151185638;10
124852;0312190328;0
124872;0439064872;10
124874;0151008116;8
124874;0312195516;10
124874;0312278586;9
124876;015601226X;10
124876;0312262973;7
124876;0312282990;10
124876;0439064864;10
124876;0439136350;10
124876;0439139597;10
124876;0590353403;10
124910;0312006586;0
124915;0151008116;9
124942;0307000419;0
124942;030701035X;0
124942;0307010864;0
124942;0307060640;0
124942;0307101177;0
124942;0307101320;0
124942;0307101657;0
124942;0307102459;0
124942;0307123081;0
124942;0307581187;0
124942;0307681181;0
124942;0310544319;0
124942;0312109253;0
124942;0312291639;0
124942;059035342X;0
124946;0312195516;0
124977;0312243022;0
124983;0310207487;7
124983;0310219485;9
124983;0312278586;8
124988;0300093055;8
124996;0151820805;5
125022;0151731527;0
125031;0151007403;0
125031;0156027321;7
125031;0156028778;9
125031;0312291639;6
125031;043935806X;0
125039;0142501018;0
125039;0152022686;0
125039;015216250X;9
125039;0156252333;0
125039;0156628635;0
125039;015670160X;0
125039;0156787326;0
125039;0192827839;0
125039;0192829890;0
125039;0192832530;0
125039;0192833383;0
125039;0192834290;0
125039;0195019059;9
125039;0253200881;0
125039;0312118031;6
125039;0312169787;0
125039;0312187459;0
125039;0312263953;0
125039;0312278586;0
125039;0312305060;0
125058;0306808048;0
125060;0312269951;9
125063;0312198817;0
125106;0312252803;8
125134;019435802X;0
125143;0156006219;0
125143;0226308278;0
125143;0300090927;0
125143;0312204264;0
125203;0156013983;0
125203;2070528189;9
125217;0152017682;9
125217;015201800X;5
125217;0152018018;9
125287;0195055888;8
125287;0306811871;8
125287;0312054963;0
125287;0312119119;0
125287;0312206771;0
125303;030701035X;5
125303;0307301451;0
125303;0307302636;0
125303;0439136369;0
125303;059035342X;10
125320;0261102672;8
125323;059035342X;10
125361;0151003149;7
125396;031226481X;6
125411;0156000776;5
125411;0195148274;0
125411;0306810336;10
125411;031206117X;0
125411;0312243359;0
125502;0439136350;0
125514;0312261845;0
125519;0156027321;0
125519;0156465116;10
125519;0201339854;9
125519;0310205719;0
125519;0312099495;0
125519;0312291639;0
125519;0312315228;0
125538;0312150601;0
125538;0312204264;0
125540;0151010005;7
125540;031228327X;7
125636;0151008116;8
125677;0192750194;0
125692;0142003557;9
125692;0151569401;0
125692;0152162577;0
125692;0156027321;0
125692;0310464722;0
125692;0312099045;0
125692;0312195516;0
125692;0312278586;0
125692;043936213X;10
125692;0439420105;0
125692;0439425220;0
125692;0972393617;0
125701;0439064872;0
125701;043936213X;10
125731;0312284683;8
125734;0156007754;8
125736;0201959941;10
125736;0312075316;0
125736;0312278586;0
125736;0312287364;10
125736;0439064872;0
125774;0142301515;0
125774;0142501425;0
125774;0151009988;0
125774;0151027072;0
125774;0152008691;0
125774;0156001314;10
125774;0156001411;0
125774;0156007754;0
125774;015601131X;0
125774;0156106809;10
125774;0156226006;10
125774;0156260557;8
125774;0156439611;10
125774;0156659751;10
125774;0192718088;7
125774;0192816209;10
125774;0201489376;8
125774;0306810387;0
125774;031219241X;9
125774;0312291639;0
125774;0439064864;0
125774;0439136350;0
125774;0439139597;0
125774;043935806X;0
125774;0439425220;10
125774;059035342X;0
125798;0156029987;0
125798;015626224X;0
125798;0312194560;8
125808;0312306326;8
125878;0151446474;0
125878;0156711427;7
125878;0312275447;0
125878;0312305060;0
125903;0192802372;0
125903;0192833545;8
125903;0192833596;0
125903;0192833618;0
125903;0192833626;8
125903;019283374X;0
125903;0192833839;8
125903;0192833901;0
125903;0192833987;0
125903;0192834010;0
125903;0192834029;0
125903;0192834290;0
125903;0192834347;0
125903;0192834649;0
125903;0192835157;0
125903;0192839659;0
125908;043936213X;0
125918;0312291639;0
125928;0312195400;0
126054;0312291639;9
126119;0312222122;3
126149;0195070658;9
126149;0253208572;0
126149;0312263120;0
126177;0201517205;0
126181;0312263120;7
126196;0142004278;5
126196;0312261594;9
126196;0312305060;5
126218;0312306326;9
126228;0312195516;8
126296;0156007193;0
126296;0156628708;0
126296;0285636464;0
126296;0312274920;8
126299;0312263570;7
126370;0156926202;8
126374;0312181213;7
126388;0439139600;6
126389;0151002991;0
126395;043936213X;10
126426;031211933X;0
126432;0312243022;0
126492;0156528207;0
126492;0156838389;8
126492;0192827618;0
126492;0306808722;5
126492;0312252943;6
126495;0312283423;8
